#    Time  |      Friction_XX Friction_YY Friction_ZZ
      0.00    4.004193E+05   6.676020E+05   5.220165E+05
      0.00    4.004058E+05   6.675912E+05   5.219988E+05
      0.00    4.003913E+05   6.675789E+05   5.219806E+05
      0.00    4.003759E+05   6.675651E+05   5.219619E+05
      0.00    4.003597E+05   6.675497E+05   5.219426E+05
      0.01    4.003426E+05   6.675329E+05   5.219229E+05
      0.01    4.003245E+05   6.675145E+05   5.219026E+05
      0.01    4.003056E+05   6.674946E+05   5.218818E+05
      0.01    4.002858E+05   6.674732E+05   5.218604E+05
      0.01    4.002651E+05   6.674502E+05   5.218385E+05
      0.01    4.002435E+05   6.674258E+05   5.218161E+05
      0.01    4.002210E+05   6.673998E+05   5.217932E+05
      0.01    4.001976E+05   6.673723E+05   5.217698E+05
      0.01    4.001734E+05   6.673433E+05   5.217458E+05
      0.01    4.001482E+05   6.673128E+05   5.217213E+05
      0.01    4.001222E+05   6.672807E+05   5.216963E+05
      0.02    4.000952E+05   6.672472E+05   5.216708E+05
      0.02    4.000674E+05   6.672121E+05   5.216447E+05
      0.02    4.000387E+05   6.671755E+05   5.216181E+05
      0.02    4.000091E+05   6.671375E+05   5.215910E+05
      0.02    3.999787E+05   6.670979E+05   5.215634E+05
      0.02    3.999473E+05   6.670568E+05   5.215353E+05
      0.02    3.999151E+05   6.670142E+05   5.215066E+05
      0.02    3.998820E+05   6.669701E+05   5.214774E+05
      0.02    3.998480E+05   6.669245E+05   5.214477E+05
      0.03    3.998131E+05   6.668774E+05   5.214175E+05
      0.03    3.997774E+05   6.668288E+05   5.213868E+05
      0.03    3.997408E+05   6.667787E+05   5.213555E+05
      0.03    3.997033E+05   6.667271E+05   5.213237E+05
      0.03    3.996649E+05   6.666740E+05   5.212914E+05
      0.03    3.996257E+05   6.666195E+05   5.212586E+05
      0.03    3.995855E+05   6.665634E+05   5.212253E+05
      0.03    3.995446E+05   6.665058E+05   5.211915E+05
      0.03    3.995027E+05   6.664468E+05   5.211571E+05
      0.03    3.994600E+05   6.663863E+05   5.211223E+05
      0.04    3.994164E+05   6.663243E+05   5.210869E+05
      0.04    3.993720E+05   6.662608E+05   5.210511E+05
      0.04    3.993267E+05   6.661959E+05   5.210147E+05
      0.04    3.992805E+05   6.661294E+05   5.209778E+05
      0.04    3.992335E+05   6.660615E+05   5.209404E+05
      0.04    3.991856E+05   6.659922E+05   5.209025E+05
      0.04    3.991369E+05   6.659213E+05   5.208641E+05
      0.04    3.990873E+05   6.658490E+05   5.208252E+05
      0.04    3.990368E+05   6.657752E+05   5.207858E+05
      0.04    3.989856E+05   6.657000E+05   5.207459E+05
      0.04    3.989334E+05   6.656233E+05   5.207054E+05
      0.05    3.988804E+05   6.655452E+05   5.206645E+05
      0.05    3.988266E+05   6.654656E+05   5.206231E+05
      0.05    3.987719E+05   6.653846E+05   5.205812E+05
      0.05    3.987164E+05   6.653021E+05   5.205388E+05
      0.05    3.986601E+05   6.652181E+05   5.204959E+05
      0.05    3.986029E+05   6.651328E+05   5.204525E+05
      0.05    3.985448E+05   6.650460E+05   5.204087E+05
      0.05    3.984860E+05   6.649577E+05   5.203643E+05
      0.05    3.984263E+05   6.648680E+05   5.203194E+05
      0.06    3.983658E+05   6.647769E+05   5.202741E+05
      0.06    3.983044E+05   6.646844E+05   5.202282E+05
      0.06    3.982422E+05   6.645904E+05   5.201819E+05
      0.06    3.981792E+05   6.644950E+05   5.201351E+05
      0.06    3.981154E+05   6.643982E+05   5.200878E+05
      0.06    3.980507E+05   6.642999E+05   5.200401E+05
      0.06    3.979853E+05   6.642003E+05   5.199918E+05
      0.06    3.979190E+05   6.640992E+05   5.199431E+05
      0.06    3.978519E+05   6.639968E+05   5.198939E+05
      0.06    3.977840E+05   6.638929E+05   5.198442E+05
      0.07    3.977153E+05   6.637876E+05   5.197940E+05
      0.07    3.976457E+05   6.636809E+05   5.197434E+05
      0.07    3.975754E+05   6.635728E+05   5.196923E+05
      0.07    3.975043E+05   6.634634E+05   5.196407E+05
      0.07    3.974323E+05   6.633525E+05   5.195887E+05
      0.07    3.973596E+05   6.632403E+05   5.195362E+05
      0.07    3.972860E+05   6.631266E+05   5.194832E+05
      0.07    3.972117E+05   6.630116E+05   5.194297E+05
      0.07    3.971365E+05   6.628952E+05   5.193758E+05
      0.07    3.970606E+05   6.627774E+05   5.193215E+05
      0.07    3.969839E+05   6.626583E+05   5.192666E+05
      0.08    3.969064E+05   6.625378E+05   5.192113E+05
      0.08    3.968281E+05   6.624159E+05   5.191556E+05
      0.08    3.967490E+05   6.622926E+05   5.190994E+05
      0.08    3.966691E+05   6.621680E+05   5.190427E+05
      0.08    3.965885E+05   6.620420E+05   5.189856E+05
      0.08    3.965071E+05   6.619147E+05   5.189280E+05
      0.08    3.964248E+05   6.617860E+05   5.188700E+05
      0.08    3.963419E+05   6.616560E+05   5.188116E+05
      0.08    3.962581E+05   6.615246E+05   5.187526E+05
      0.09    3.961736E+05   6.613918E+05   5.186933E+05
      0.09    3.960883E+05   6.612578E+05   5.186335E+05
      0.09    3.960022E+05   6.611224E+05   5.185732E+05
      0.09    3.959154E+05   6.609856E+05   5.185125E+05
      0.09    3.958278E+05   6.608475E+05   5.184514E+05
      0.09    3.957395E+05   6.607081E+05   5.183898E+05
      0.09    3.956503E+05   6.605674E+05   5.183278E+05
      0.09    3.955605E+05   6.604253E+05   5.182654E+05
      0.09    3.954698E+05   6.602819E+05   5.182025E+05
      0.09    3.953785E+05   6.601372E+05   5.181392E+05
      0.10    3.952863E+05   6.599912E+05   5.180754E+05
      0.10    3.951934E+05   6.598439E+05   5.180112E+05
      0.10    3.950998E+05   6.596953E+05   5.179466E+05
      0.10    3.950054E+05   6.595453E+05   5.178816E+05
      0.10    3.949103E+05   6.593941E+05   5.178161E+05
      0.10    3.948144E+05   6.592415E+05   5.177502E+05
      0.10    3.947178E+05   6.590877E+05   5.176839E+05
      0.10    3.946205E+05   6.589325E+05   5.176172E+05
      0.10    3.945224E+05   6.587761E+05   5.175501E+05
      0.10    3.944236E+05   6.586184E+05   5.174825E+05
      0.10    3.943240E+05   6.584593E+05   5.174145E+05
      0.11    3.942237E+05   6.582990E+05   5.173461E+05
      0.11    3.941227E+05   6.581375E+05   5.172773E+05
      0.11    3.940210E+05   6.579746E+05   5.172080E+05
      0.11    3.939185E+05   6.578105E+05   5.171384E+05
      0.11    3.938153E+05   6.576451E+05   5.170683E+05
      0.11    3.937114E+05   6.574784E+05   5.169979E+05
      0.11    3.936067E+05   6.573104E+05   5.169270E+05
      0.11    3.935014E+05   6.571412E+05   5.168557E+05
      0.11    3.933953E+05   6.569708E+05   5.167841E+05
      0.12    3.932885E+05   6.567990E+05   5.167120E+05
      0.12    3.931810E+05   6.566261E+05   5.166395E+05
      0.12    3.930728E+05   6.564518E+05   5.165666E+05
      0.12    3.929638E+05   6.562763E+05   5.164933E+05
      0.12    3.928542E+05   6.560996E+05   5.164196E+05
      0.12    3.927438E+05   6.559216E+05   5.163456E+05
      0.12    3.926328E+05   6.557424E+05   5.162711E+05
      0.12    3.925210E+05   6.555619E+05   5.161962E+05
      0.12    3.924086E+05   6.553802E+05   5.161210E+05
      0.12    3.922954E+05   6.551973E+05   5.160453E+05
      0.12    3.921815E+05   6.550131E+05   5.159693E+05
      0.13    3.920670E+05   6.548277E+05   5.158928E+05
      0.13    3.919517E+05   6.546411E+05   5.158160E+05
      0.13    3.918358E+05   6.544533E+05   5.157388E+05
      0.13    3.917191E+05   6.542642E+05   5.156613E+05
      0.13    3.916018E+05   6.540739E+05   5.155833E+05
      0.13    3.914838E+05   6.538824E+05   5.155050E+05
      0.13    3.913651E+05   6.536897E+05   5.154262E+05
      0.13    3.912457E+05   6.534958E+05   5.153471E+05
      0.13    3.911256E+05   6.533006E+05   5.152676E+05
      0.14    3.910049E+05   6.531043E+05   5.151878E+05
      0.14    3.908834E+05   6.529067E+05   5.151076E+05
      0.14    3.907613E+05   6.527080E+05   5.150270E+05
      0.14    3.906385E+05   6.525080E+05   5.149460E+05
      0.14    3.905150E+05   6.523069E+05   5.148647E+05
      0.14    3.903909E+05   6.521046E+05   5.147829E+05
      0.14    3.902661E+05   6.519010E+05   5.147009E+05
      0.14    3.901406E+05   6.516963E+05   5.146184E+05
      0.14    3.900144E+05   6.514904E+05   5.145356E+05
      0.14    3.898876E+05   6.512834E+05   5.144524E+05
      0.14    3.897601E+05   6.510751E+05   5.143689E+05
      0.15    3.896319E+05   6.508657E+05   5.142850E+05
      0.15    3.895031E+05   6.506550E+05   5.142007E+05
      0.15    3.893736E+05   6.504433E+05   5.141161E+05
      0.15    3.892434E+05   6.502303E+05   5.140312E+05
      0.15    3.891126E+05   6.500162E+05   5.139458E+05
      0.15    3.889811E+05   6.498009E+05   5.138601E+05
      0.15    3.888490E+05   6.495844E+05   5.137741E+05
      0.15    3.887162E+05   6.493668E+05   5.136877E+05
      0.15    3.885828E+05   6.491480E+05   5.136010E+05
      0.15    3.884487E+05   6.489281E+05   5.135139E+05
      0.16    3.883139E+05   6.487070E+05   5.134265E+05
      0.16    3.881785E+05   6.484848E+05   5.133387E+05
      0.16    3.880425E+05   6.482614E+05   5.132506E+05
      0.16    3.879058E+05   6.480369E+05   5.131621E+05
      0.16    3.877685E+05   6.478112E+05   5.130733E+05
      0.16    3.876305E+05   6.475844E+05   5.129841E+05
      0.16    3.874919E+05   6.473564E+05   5.128946E+05
      0.16    3.873526E+05   6.471273E+05   5.128048E+05
      0.16    3.872127E+05   6.468971E+05   5.127146E+05
      0.17    3.870722E+05   6.466657E+05   5.126241E+05
      0.17    3.869310E+05   6.464332E+05   5.125332E+05
      0.17    3.867892E+05   6.461996E+05   5.124421E+05
      0.17    3.866467E+05   6.459649E+05   5.123506E+05
      0.17    3.865037E+05   6.457290E+05   5.122587E+05
      0.17    3.863600E+05   6.454920E+05   5.121665E+05
      0.17    3.862156E+05   6.452539E+05   5.120740E+05
      0.17    3.860706E+05   6.450147E+05   5.119812E+05
      0.17    3.859250E+05   6.447743E+05   5.118880E+05
      0.17    3.857788E+05   6.445329E+05   5.117945E+05
      0.18    3.856320E+05   6.442903E+05   5.117007E+05
      0.18    3.854845E+05   6.440467E+05   5.116066E+05
      0.18    3.853364E+05   6.438019E+05   5.115121E+05
      0.18    3.851877E+05   6.435560E+05   5.114173E+05
      0.18    3.850383E+05   6.433090E+05   5.113222E+05
      0.18    3.848884E+05   6.430609E+05   5.112268E+05
      0.18    3.847378E+05   6.428118E+05   5.111311E+05
      0.18    3.845866E+05   6.425615E+05   5.110350E+05
      0.18    3.844348E+05   6.423101E+05   5.109386E+05
      0.18    3.842824E+05   6.420577E+05   5.108420E+05
      0.18    3.841294E+05   6.418041E+05   5.107450E+05
      0.19    3.839757E+05   6.415495E+05   5.106476E+05
      0.19    3.838215E+05   6.412938E+05   5.105500E+05
      0.19    3.836666E+05   6.410370E+05   5.104521E+05
      0.19    3.835111E+05   6.407792E+05   5.103539E+05
      0.19    3.833551E+05   6.405202E+05   5.102553E+05
      0.19    3.831984E+05   6.402602E+05   5.101565E+05
      0.19    3.830411E+05   6.399991E+05   5.100573E+05
      0.19    3.828832E+05   6.397369E+05   5.099578E+05
      0.19    3.827247E+05   6.394737E+05   5.098581E+05
      0.20    3.825656E+05   6.392094E+05   5.097580E+05
      0.20    3.824060E+05   6.389440E+05   5.096576E+05
      0.20    3.822457E+05   6.386776E+05   5.095570E+05
      0.20    3.820848E+05   6.384101E+05   5.094560E+05
      0.20    3.819233E+05   6.381416E+05   5.093547E+05
      0.20    3.817613E+05   6.378720E+05   5.092532E+05
      0.20    3.815986E+05   6.376013E+05   5.091513E+05
      0.20    3.814353E+05   6.373296E+05   5.090491E+05
      0.20    3.812715E+05   6.370568E+05   5.089467E+05
      0.20    3.811071E+05   6.367830E+05   5.088440E+05
      0.21    3.809420E+05   6.365082E+05   5.087409E+05
      0.21    3.807764E+05   6.362323E+05   5.086376E+05
      0.21    3.806102E+05   6.359553E+05   5.085340E+05
      0.21    3.804434E+05   6.356774E+05   5.084301E+05
      0.21    3.802761E+05   6.353983E+05   5.083259E+05
      0.21    3.801081E+05   6.351183E+05   5.082215E+05
      0.21    3.799396E+05   6.348372E+05   5.081167E+05
      0.21    3.797705E+05   6.345551E+05   5.080117E+05
      0.21    3.796008E+05   6.342719E+05   5.079064E+05
      0.21    3.794305E+05   6.339878E+05   5.078008E+05
      0.21    3.792597E+05   6.337026E+05   5.076949E+05
      0.22    3.790883E+05   6.334163E+05   5.075887E+05
      0.22    3.789163E+05   6.331291E+05   5.074823E+05
      0.22    3.787437E+05   6.328408E+05   5.073756E+05
      0.22    3.785706E+05   6.325515E+05   5.072686E+05
      0.22    3.783969E+05   6.322612E+05   5.071613E+05
      0.22    3.782226E+05   6.319699E+05   5.070538E+05
      0.22    3.780477E+05   6.316776E+05   5.069460E+05
      0.22    3.778723E+05   6.313843E+05   5.068379E+05
      0.22    3.776963E+05   6.310899E+05   5.067295E+05
      0.23    3.775198E+05   6.307946E+05   5.066209E+05
      0.23    3.773426E+05   6.304982E+05   5.065120E+05
      0.23    3.771650E+05   6.302009E+05   5.064028E+05
      0.23    3.769867E+05   6.299025E+05   5.062934E+05
      0.23    3.768079E+05   6.296031E+05   5.061837E+05
      0.23    3.766285E+05   6.293028E+05   5.060737E+05
      0.23    3.764486E+05   6.290014E+05   5.059635E+05
      0.23    3.762681E+05   6.286991E+05   5.058530E+05
      0.23    3.760871E+05   6.283958E+05   5.057422E+05
      0.23    3.759055E+05   6.280914E+05   5.056312E+05
      0.24    3.757233E+05   6.277861E+05   5.055200E+05
      0.24    3.755406E+05   6.274798E+05   5.054084E+05
      0.24    3.753573E+05   6.271726E+05   5.052966E+05
      0.24    3.751735E+05   6.268643E+05   5.051846E+05
      0.24    3.749891E+05   6.265551E+05   5.050723E+05
      0.24    3.748042E+05   6.262449E+05   5.049597E+05
      0.24    3.746187E+05   6.259337E+05   5.048469E+05
      0.24    3.744327E+05   6.256215E+05   5.047338E+05
      0.24    3.742461E+05   6.253084E+05   5.046205E+05
      0.24    3.740590E+05   6.249942E+05   5.045069E+05
      0.24    3.738714E+05   6.246792E+05   5.043931E+05
      0.25    3.736832E+05   6.243631E+05   5.042790E+05
      0.25    3.734944E+05   6.240461E+05   5.041647E+05
      0.25    3.733051E+05   6.237281E+05   5.040501E+05
      0.25    3.731153E+05   6.234092E+05   5.039353E+05
      0.25    3.729249E+05   6.230893E+05   5.038203E+05
      0.25    3.727340E+05   6.227685E+05   5.037050E+05
      0.25    3.725426E+05   6.224467E+05   5.035894E+05
      0.25    3.723506E+05   6.221239E+05   5.034736E+05
      0.25    3.721580E+05   6.218002E+05   5.033576E+05
      0.26    3.719650E+05   6.214755E+05   5.032413E+05
      0.26    3.717714E+05   6.211499E+05   5.031248E+05
      0.26    3.715773E+05   6.208234E+05   5.030080E+05
      0.26    3.713826E+05   6.204958E+05   5.028910E+05
      0.26    3.711874E+05   6.201674E+05   5.027738E+05
      0.26    3.709917E+05   6.198380E+05   5.026563E+05
      0.26    3.707954E+05   6.195077E+05   5.025386E+05
      0.26    3.705986E+05   6.191764E+05   5.024207E+05
      0.26    3.704013E+05   6.188442E+05   5.023025E+05
      0.26    3.702035E+05   6.185111E+05   5.021841E+05
      0.27    3.700051E+05   6.181770E+05   5.020655E+05
      0.27    3.698062E+05   6.178420E+05   5.019466E+05
